,Indicator,Unit,Subgroup,Area,Area ID,Time Period,Source,Data Value,Footnotes
3081,Human development index,Percent,Total,Rukwa,TZA001015,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.57,
3082,Human development index,Percent,Total,Ruvuma,TZA001010,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.674,
3083,Human development index,Percent,Total,Shinyanga,TZA001017,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.545,
3084,Human development index,Percent,Total,Simiyu,TZA001024,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.55,
3085,Human development index,Percent,Total,Singida,TZA001013,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.475,
3086,Human development index,Percent,Total,Tabora,TZA001014,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.519,
3087,Human development index,Percent,Total,Tanga,TZA001004,2012,NBS/MoFP_Tanzania Human Development Report_2014,0.661,
8609,Health insurance coverage age 15-49,Percent,Female,Dodoma,TZA001001,2015-2016,NBS_ TDHS (2015-2016)_2016,4.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8610,Health insurance coverage age 15-49,Percent,Female,Arusha,TZA001002,2015-2016,NBS_ TDHS (2015-2016)_2016,0.6,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8611,Health insurance coverage age 15-49,Percent,Female,Kilimanjaro,TZA001003,2015-2016,NBS_ TDHS (2015-2016)_2016,3.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8612,Health insurance coverage age 15-49,Percent,Female,Tanga,TZA001004,2015-2016,NBS_ TDHS (2015-2016)_2016,1.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8613,Health insurance coverage age 15-49,Percent,Female,Morogoro,TZA001005,2015-2016,NBS_ TDHS (2015-2016)_2016,1.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8614,Health insurance coverage age 15-49,Percent,Female,Pwani,TZA001006,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8616,Health insurance coverage age 15-49,Percent,Female,Lindi,TZA001008,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8617,Health insurance coverage age 15-49,Percent,Female,Mtwara,TZA001009,2015-2016,NBS_ TDHS (2015-2016)_2016,1.4,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8618,Health insurance coverage age 15-49,Percent,Female,Ruvuma,TZA001010,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8619,Health insurance coverage age 15-49,Percent,Female,Iringa,TZA001011,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8620,Health insurance coverage age 15-49,Percent,Female,Mbeya,TZA001012,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8621,Health insurance coverage age 15-49,Percent,Female,Singida,TZA001013,2015-2016,NBS_ TDHS (2015-2016)_2016,2.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8622,Health insurance coverage age 15-49,Percent,Female,Tabora,TZA001014,2015-2016,NBS_ TDHS (2015-2016)_2016,2.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8623,Health insurance coverage age 15-49,Percent,Female,Rukwa,TZA001015,2015-2016,NBS_ TDHS (2015-2016)_2016,1.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8624,Health insurance coverage age 15-49,Percent,Female,Kigoma,TZA001016,2015-2016,NBS_ TDHS (2015-2016)_2016,1.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8625,Health insurance coverage age 15-49,Percent,Female,Shinyanga,TZA001017,2015-2016,NBS_ TDHS (2015-2016)_2016,3.6,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8626,Health insurance coverage age 15-49,Percent,Female,Kagera,TZA001018,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8627,Health insurance coverage age 15-49,Percent,Female,Mwanza,TZA001019,2015-2016,NBS_ TDHS (2015-2016)_2016,1.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8628,Health insurance coverage age 15-49,Percent,Female,Mara,TZA001020,2015-2016,NBS_ TDHS (2015-2016)_2016,0.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8629,Health insurance coverage age 15-49,Percent,Female,Manyara,TZA001021,2015-2016,NBS_ TDHS (2015-2016)_2016,0.3,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8630,Health insurance coverage age 15-49,Percent,Female,Njombe,TZA001022,2015-2016,NBS_ TDHS (2015-2016)_2016,0.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8631,Health insurance coverage age 15-49,Percent,Female,Katavi,TZA001023,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8632,Health insurance coverage age 15-49,Percent,Female,Simiyu,TZA001024,2015-2016,NBS_ TDHS (2015-2016)_2016,2.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8633,Health insurance coverage age 15-49,Percent,Female,Geita,TZA001025,2015-2016,NBS_ TDHS (2015-2016)_2016,1.8,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8634,Health insurance coverage age 15-49,Percent,Male,Dodoma,TZA001001,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8635,Health insurance coverage age 15-49,Percent,Male,Arusha,TZA001002,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8636,Health insurance coverage age 15-49,Percent,Male,Kilimanjaro,TZA001003,2015-2016,NBS_ TDHS (2015-2016)_2016,4.9,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8637,Health insurance coverage age 15-49,Percent,Male,Tanga,TZA001004,2015-2016,NBS_ TDHS (2015-2016)_2016,1.6,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8638,Health insurance coverage age 15-49,Percent,Male,Morogoro,TZA001005,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8639,Health insurance coverage age 15-49,Percent,Male,Pwani,TZA001006,2015-2016,NBS_ TDHS (2015-2016)_2016,1.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8641,Health insurance coverage age 15-49,Percent,Male,Lindi,TZA001008,2015-2016,NBS_ TDHS (2015-2016)_2016,2.1,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8642,Health insurance coverage age 15-49,Percent,Male,Mtwara,TZA001009,2015-2016,NBS_ TDHS (2015-2016)_2016,4.4,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8643,Health insurance coverage age 15-49,Percent,Male,Ruvuma,TZA001010,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8644,Health insurance coverage age 15-49,Percent,Male,Iringa,TZA001011,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8645,Health insurance coverage age 15-49,Percent,Male,Mbeya,TZA001012,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8646,Health insurance coverage age 15-49,Percent,Male,Singida,TZA001013,2015-2016,NBS_ TDHS (2015-2016)_2016,2.5,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8647,Health insurance coverage age 15-49,Percent,Male,Tabora,TZA001014,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8648,Health insurance coverage age 15-49,Percent,Male,Rukwa,TZA001015,2015-2016,NBS_ TDHS (2015-2016)_2016,0.7,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8649,Health insurance coverage age 15-49,Percent,Male,Kigoma,TZA001016,2015-2016,NBS_ TDHS (2015-2016)_2016,2.5,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8650,Health insurance coverage age 15-49,Percent,Male,Shinyanga,TZA001017,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8651,Health insurance coverage age 15-49,Percent,Male,Kagera,TZA001018,2015-2016,NBS_ TDHS (2015-2016)_2016,5.8,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8652,Health insurance coverage age 15-49,Percent,Male,Mwanza,TZA001019,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8653,Health insurance coverage age 15-49,Percent,Male,Mara,TZA001020,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8654,Health insurance coverage age 15-49,Percent,Male,Manyara,TZA001021,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8655,Health insurance coverage age 15-49,Percent,Male,Njombe,TZA001022,2015-2016,NBS_ TDHS (2015-2016)_2016,0.0,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8656,Health insurance coverage age 15-49,Percent,Male,Katavi,TZA001023,2015-2016,NBS_ TDHS (2015-2016)_2016,1.4,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8657,Health insurance coverage age 15-49,Percent,Male,Simiyu,TZA001024,2015-2016,NBS_ TDHS (2015-2016)_2016,3.2,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
8658,Health insurance coverage age 15-49,Percent,Male,Geita,TZA001025,2015-2016,NBS_ TDHS (2015-2016)_2016,2.8,"TZA_ Demographic & Health Survey, 2015-2016, National Bureau of Statistics, Tanzania, December 2016"
49493,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Lindi,TZA001008,2011,MoHSW_HRIS Annual Report_Yearly,0.77,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49494,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Manyara,TZA001021,2011,MoHSW_HRIS Annual Report_Yearly,0.38,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49495,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mara,TZA001020,2011,MoHSW_HRIS Annual Report_Yearly,0.32,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49496,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mbeya,TZA001012,2011,MoHSW_HRIS Annual Report_Yearly,1.01,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49497,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Morogoro,TZA001005,2011,MoHSW_HRIS Annual Report_Yearly,0.75,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49498,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mtwara,TZA001009,2011,MoHSW_HRIS Annual Report_Yearly,0.32,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49499,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mwanza,TZA001019,2011,MoHSW_HRIS Annual Report_Yearly,0.44,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49500,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Pwani,TZA001006,2011,MoHSW_HRIS Annual Report_Yearly,0.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49501,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Rukwa,TZA001015,2011,MoHSW_HRIS Annual Report_Yearly,0.12,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49502,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Arusha,TZA001002,2011,MoHSW_HRIS Annual Report_Yearly,0.5,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49504,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Dodoma,TZA001001,2011,MoHSW_HRIS Annual Report_Yearly,0.79,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49505,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Iringa,TZA001011,2011,MoHSW_HRIS Annual Report_Yearly,0.67,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49506,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kagera,TZA001018,2011,MoHSW_HRIS Annual Report_Yearly,0.33,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49507,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kigoma,TZA001016,2011,MoHSW_HRIS Annual Report_Yearly,0.34,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49508,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kilimanjaro,TZA001003,2011,MoHSW_HRIS Annual Report_Yearly,1.44,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49509,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Ruvuma,TZA001010,2011,MoHSW_HRIS Annual Report_Yearly,0.58,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49510,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Shinyanga,TZA001017,2011,MoHSW_HRIS Annual Report_Yearly,0.22,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49511,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Singida,TZA001013,2011,MoHSW_HRIS Annual Report_Yearly,0.45,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49512,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Tabora,TZA001014,2011,MoHSW_HRIS Annual Report_Yearly,0.23,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49513,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Tanga,TZA001004,2011,MoHSW_HRIS Annual Report_Yearly,0.75,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49515,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Arusha,TZA001002,2012,MoHSW_HRIS Annual Report_Yearly,2.0,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49517,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Dodoma,TZA001001,2012,MoHSW_HRIS Annual Report_Yearly,1.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49518,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Iringa,TZA001011,2012,MoHSW_HRIS Annual Report_Yearly,2.4,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49519,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kagera,TZA001018,2012,MoHSW_HRIS Annual Report_Yearly,1.1,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49520,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kigoma,TZA001016,2012,MoHSW_HRIS Annual Report_Yearly,0.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49521,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Kilimanjaro,TZA001003,2012,MoHSW_HRIS Annual Report_Yearly,3.3,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49522,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Lindi,TZA001008,2012,MoHSW_HRIS Annual Report_Yearly,2.6,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49523,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Manyara,TZA001021,2012,MoHSW_HRIS Annual Report_Yearly,1.3,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49524,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mara,TZA001020,2012,MoHSW_HRIS Annual Report_Yearly,1.4,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49525,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mbeya,TZA001012,2012,MoHSW_HRIS Annual Report_Yearly,1.9,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49526,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Morogoro,TZA001005,2012,MoHSW_HRIS Annual Report_Yearly,2.7,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49527,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mtwara,TZA001009,2012,MoHSW_HRIS Annual Report_Yearly,1.6,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
49528,"Health worker density per 10,000 population- (Clinicians=MO,AMO and CO)",Ratio,Total,Mwanza,TZA001019,2012,MoHSW_HRIS Annual Report_Yearly,1.2,"TZA_Human Resource Information System (HRIS) - Annual Report, Various Reports, Ministry of Health and Social Welfare (MoHSW)"
